timestamp_utc,hour_number,quantity_sum,shortwave_radiation (W/m²),direct_normal_irradiance (W/m²),global_tilted_irradiance (W/m²),temperature_2m (°C),wind_speed_10m (km/h),cloud_cover (%),cloud_cover_low (%),cloud_cover_mid (%),cloud_cover_high (%),relative_humidity_2m (%),precipitation (mm)
2024-09-01T00:00:00Z,1,0.0,0.0,0.0,0.0,24.6,8.8,36,29,18,0,78,0.0
2024-09-01T01:00:00Z,2,0.0,0.0,0.0,0.0,24.0,6.9,52,40,4,20,80,0.0
2024-09-01T02:00:00Z,3,0.0,0.0,0.0,0.0,23.8,6.0,84,56,7,58,77,0.0
2024-09-01T03:00:00Z,4,0.0,0.0,0.0,0.0,24.1,5.0,99,70,34,93,74,0.0
2024-09-01T04:00:00Z,5,0.0,0.0,0.0,0.0,23.9,4.1,100,65,14,100,74,0.0
2024-09-01T05:00:00Z,6,0.0,0.0,0.0,0.0,23.8,2.8,100,62,0,100,75,0.0
2024-09-01T06:00:00Z,7,4.4,0.0,0.0,0.0,23.6,2.6,95,70,2,81,78,0.0
2024-09-01T07:00:00Z,8,15.2,43.0,70.4,43.0,24.0,3.6,93,62,0,73,78,0.0
2024-09-01T08:00:00Z,9,22.7,207.0,347.5,207.0,25.2,5.9,84,57,0,54,75,0.0
2024-09-01T09:00:00Z,10,65.3,367.0,377.8,367.0,26.9,9.7,91,90,0,20,72,0.0
2024-09-01T10:00:00Z,11,84.3,520.0,481.5,520.0,28.6,9.5,53,50,3,0,65,0.0
2024-09-01T11:00:00Z,12,99.3,621.0,521.9,621.0,30.1,11.1,75,62,21,4,56,0.0
2024-09-01T12:00:00Z,13,114.0,643.0,485.5,643.0,31.1,10.9,77,58,25,35,52,0.0
2024-09-01T13:00:00Z,14,109.1,721.0,530.4,721.0,32.3,12.1,93,59,0,79,44,0.0
2024-09-01T14:00:00Z,15,99.1,698.0,501.2,698.0,32.9,12.7,100,44,0,100,41,0.0
2024-09-01T15:00:00Z,16,79.7,675.0,593.3,675.0,33.1,14.3,100,46,0,100,41,0.0
2024-09-01T16:00:00Z,17,51.6,520.0,524.3,520.0,32.9,15.0,100,44,2,100,41,0.0
2024-09-01T17:00:00Z,18,16.8,352.0,457.0,352.0,32.2,17.6,78,38,17,55,41,0.0
2024-09-01T18:00:00Z,19,3.2,175.0,326.8,175.0,30.8,17.9,100,17,0,100,44,0.0
2024-09-01T19:00:00Z,20,0.0,32.0,68.2,32.0,28.7,14.8,100,0,0,100,51,0.0
2024-09-01T20:00:00Z,21,0.0,0.0,0.0,0.0,26.7,12.9,47,0,9,40,54,0.0
2024-09-01T21:00:00Z,22,0.0,0.0,0.0,0.0,25.2,12.0,1,0,0,1,62,0.0
2024-09-01T22:00:00Z,23,0.0,0.0,0.0,0.0,23.9,11.3,18,0,0,18,67,0.0
2024-09-01T23:00:00Z,24,0.0,0.0,0.0,0.0,23.2,10.8,2,0,0,2,72,0.0
2024-09-02T00:00:00Z,25,0.0,0.0,0.0,0.0,22.6,9.8,0,0,0,0,75,0.0
2024-09-02T01:00:00Z,26,0.0,0.0,0.0,0.0,22.2,8.2,0,0,0,0,77,0.0
2024-09-02T02:00:00Z,27,0.0,0.0,0.0,0.0,21.9,7.1,7,7,0,0,77,0.0
2024-09-02T03:00:00Z,28,0.0,0.0,0.0,0.0,21.5,6.6,16,16,0,0,80,0.0
2024-09-02T04:00:00Z,29,0.0,0.0,0.0,0.0,21.2,6.3,0,0,0,0,82,0.0
2024-09-02T05:00:00Z,30,0.0,0.0,0.0,0.0,20.8,5.9,0,0,0,0,86,0.0
2024-09-02T06:00:00Z,31,6.1,0.0,0.0,0.0,20.5,5.9,0,0,0,0,87,0.0
2024-09-02T07:00:00Z,32,30.5,67.0,255.8,67.0,21.1,6.8,0,0,0,0,85,0.0
2024-09-02T08:00:00Z,33,63.2,252.0,606.7,252.0,22.8,10.6,0,0,0,0,74,0.0
2024-09-02T09:00:00Z,34,90.5,452.0,747.3,452.0,25.0,10.3,0,0,0,0,63,0.0
2024-09-02T10:00:00Z,35,109.5,630.0,824.5,630.0,27.3,11.2,0,0,0,0,54,0.0
2024-09-02T11:00:00Z,36,120.5,769.0,870.2,769.0,29.5,12.8,0,0,0,0,40,0.0
2024-09-02T12:00:00Z,37,124.1,855.0,895.1,855.0,31.3,14.6,0,0,0,0,33,0.0
2024-09-02T13:00:00Z,38,119.5,880.0,904.3,880.0,32.3,15.8,0,0,0,0,30,0.0
2024-09-02T14:00:00Z,39,106.8,844.0,898.5,844.0,32.7,17.7,0,0,0,0,32,0.0
2024-09-02T15:00:00Z,40,84.2,746.0,875.9,746.0,32.8,18.7,0,0,0,0,34,0.0
2024-09-02T16:00:00Z,41,54.0,594.0,825.8,594.0,32.6,18.0,0,0,0,0,36,0.0
2024-09-02T17:00:00Z,42,21.7,405.0,736.7,405.0,30.4,20.6,0,0,0,0,48,0.0
2024-09-02T18:00:00Z,43,2.1,201.0,561.1,201.0,28.3,19.3,0,0,0,0,52,0.0
2024-09-02T19:00:00Z,44,0.0,34.0,139.3,34.0,25.8,17.1,0,0,0,0,62,0.0
2024-09-02T20:00:00Z,45,0.0,0.0,0.0,0.0,24.2,14.2,0,0,0,0,68,0.0
2024-09-02T21:00:00Z,46,0.0,0.0,0.0,0.0,23.2,13.4,51,0,0,51,71,0.0
2024-09-02T22:00:00Z,47,0.0,0.0,0.0,0.0,22.8,11.2,0,0,0,0,73,0.0
2024-09-02T23:00:00Z,48,0.0,0.0,0.0,0.0,22.5,9.8,11,0,0,11,73,0.0
2024-09-03T00:00:00Z,49,0.0,0.0,0.0,0.0,22.4,9.8,21,0,0,21,72,0.0
2024-09-03T01:00:00Z,50,0.0,0.0,0.0,0.0,21.9,7.9,0,0,0,0,76,0.0
2024-09-03T02:00:00Z,51,0.0,0.0,0.0,0.0,21.5,6.0,0,0,0,0,80,0.0
2024-09-03T03:00:00Z,52,0.0,0.0,0.0,0.0,21.1,5.2,0,0,0,0,83,0.0
2024-09-03T04:00:00Z,53,0.0,0.0,0.0,0.0,20.7,4.0,0,0,0,0,86,0.0
2024-09-03T05:00:00Z,54,0.0,0.0,0.0,0.0,20.3,3.2,0,0,0,0,87,0.0
2024-09-03T06:00:00Z,55,6.0,0.0,0.0,0.0,19.8,3.6,0,0,0,0,85,0.0
2024-09-03T07:00:00Z,56,31.7,67.0,258.2,67.0,20.2,6.4,0,0,0,0,79,0.0
2024-09-03T08:00:00Z,57,64.9,253.0,611.9,253.0,21.6,8.1,0,0,0,0,67,0.0
2024-09-03T09:00:00Z,58,93.1,456.0,757.3,456.0,23.8,10.7,0,0,0,0,58,0.0
2024-09-03T10:00:00Z,59,112.4,638.0,838.5,638.0,26.0,12.9,0,0,0,0,50,0.0
2024-09-03T11:00:00Z,60,124.6,781.0,887.6,781.0,28.0,16.6,0,0,0,0,44,0.0
2024-09-03T12:00:00Z,61,127.9,869.0,913.7,869.0,29.2,17.8,0,0,0,0,42,0.0
2024-09-03T13:00:00Z,62,123.6,894.0,921.6,894.0,29.9,20.2,0,0,0,0,38,0.0
2024-09-03T14:00:00Z,63,110.1,856.0,915.6,856.0,30.0,21.7,0,0,0,0,35,0.0
2024-09-03T15:00:00Z,64,87.7,760.0,895.3,760.0,29.7,21.2,0,0,0,0,30,0.0
2024-09-03T16:00:00Z,65,57.6,611.0,852.7,611.0,28.7,20.3,0,0,0,0,29,0.0
2024-09-03T17:00:00Z,66,22.6,419.0,766.7,419.0,27.5,18.8,0,0,0,0,33,0.0
2024-09-03T18:00:00Z,67,2.2,207.0,587.6,207.0,25.6,17.7,0,0,0,0,44,0.0
2024-09-03T19:00:00Z,68,0.0,33.0,142.4,33.0,23.1,15.3,0,0,0,0,61,0.0
2024-09-03T20:00:00Z,69,0.0,0.0,0.0,0.0,21.5,13.8,0,0,0,0,69,0.0
2024-09-03T21:00:00Z,70,0.0,0.0,0.0,0.0,20.4,12.5,0,0,0,0,74,0.0
2024-09-03T22:00:00Z,71,0.0,0.0,0.0,0.0,19.8,11.3,0,0,0,0,78,0.0
2024-09-03T23:00:00Z,72,0.0,0.0,0.0,0.0,19.4,10.0,0,0,0,0,76,0.0
2024-09-04T00:00:00Z,73,0.0,0.0,0.0,0.0,19.0,9.3,0,0,0,0,76,0.0
2024-09-04T01:00:00Z,74,0.0,0.0,0.0,0.0,18.7,8.0,0,0,0,0,79,0.0
2024-09-04T02:00:00Z,75,0.0,0.0,0.0,0.0,18.4,7.7,13,13,0,0,82,0.0
2024-09-04T03:00:00Z,76,0.0,0.0,0.0,0.0,18.1,6.7,15,15,0,0,84,0.0
2024-09-04T04:00:00Z,77,0.0,0.0,0.0,0.0,17.9,5.6,17,17,0,0,87,0.0
2024-09-04T05:00:00Z,78,0.0,0.0,0.0,0.0,17.6,5.0,27,27,0,0,91,0.0
2024-09-04T06:00:00Z,79,5.0,0.0,0.0,0.0,17.2,3.1,48,48,0,0,92,0.0
2024-09-04T07:00:00Z,80,25.9,59.0,152.1,59.0,18.0,2.9,63,63,0,0,90,0.0
2024-09-04T08:00:00Z,81,64.0,213.0,333.3,213.0,19.7,5.9,64,64,0,0,83,0.0
2024-09-04T09:00:00Z,82,91.4,391.0,442.9,391.0,21.8,6.5,49,49,0,0,75,0.0
2024-09-04T10:00:00Z,83,110.1,597.0,623.0,597.0,23.8,5.9,36,36,0,0,66,0.0
2024-09-04T11:00:00Z,84,120.2,762.0,774.9,762.0,26.2,7.5,17,17,0,0,58,0.0
2024-09-04T12:00:00Z,85,122.2,859.0,882.4,859.0,28.7,10.5,4,4,0,0,50,0.0
2024-09-04T13:00:00Z,86,116.6,884.0,908.8,884.0,30.5,11.4,0,0,0,0,42,0.0
2024-09-04T14:00:00Z,87,102.3,842.0,902.7,842.0,31.6,12.4,0,0,0,0,36,0.0
2024-09-04T15:00:00Z,88,80.9,742.0,879.8,742.0,32.2,13.9,0,0,0,0,35,0.0
2024-09-04T16:00:00Z,89,51.5,587.0,827.6,587.0,31.7,17.9,0,0,0,0,36,0.0
2024-09-04T17:00:00Z,90,20.0,397.0,736.2,397.0,30.5,19.2,0,0,0,0,38,0.0
2024-09-04T18:00:00Z,91,2.1,192.0,554.9,192.0,28.8,17.3,0,0,0,0,43,0.0
2024-09-04T19:00:00Z,92,0.0,30.0,127.4,30.0,26.4,14.1,8,0,8,0,52,0.0
2024-09-04T20:00:00Z,93,0.0,0.0,0.0,0.0,24.5,13.2,15,0,15,0,59,0.0
2024-09-04T21:00:00Z,94,0.0,0.0,0.0,0.0,23.1,11.6,0,0,0,0,62,0.0
2024-09-04T22:00:00Z,95,0.0,0.0,0.0,0.0,22.2,10.2,0,0,0,0,70,0.0
2024-09-04T23:00:00Z,96,0.0,0.0,0.0,0.0,21.5,8.5,0,0,0,0,75,0.0
2024-09-05T00:00:00Z,97,0.0,0.0,0.0,0.0,20.9,6.0,0,0,0,0,77,0.0
2024-09-05T01:00:00Z,98,0.0,0.0,0.0,0.0,20.4,3.0,0,0,0,0,79,0.0
2024-09-05T02:00:00Z,99,0.0,0.0,0.0,0.0,20.0,2.5,0,0,0,0,80,0.0
2024-09-05T03:00:00Z,100,0.0,0.0,0.0,0.0,19.6,1.3,0,0,0,0,80,0.0
2024-09-05T04:00:00Z,101,0.0,0.0,0.0,0.0,19.6,0.8,0,0,0,0,80,0.0
2024-09-05T05:00:00Z,102,0.0,0.0,0.0,0.0,19.1,2.6,0,0,0,0,80,0.0
2024-09-05T06:00:00Z,103,5.5,0.0,0.0,0.0,18.4,2.1,0,0,0,0,82,0.0
2024-09-05T07:00:00Z,104,29.6,64.0,248.6,64.0,19.0,1.9,0,0,0,0,81,0.0
2024-09-05T08:00:00Z,105,60.4,251.0,615.9,251.0,21.8,2.2,0,0,0,0,69,0.0
2024-09-05T09:00:00Z,106,90.1,453.0,759.2,453.0,24.4,3.5,0,0,0,0,60,0.0
2024-09-05T10:00:00Z,107,109.3,633.0,837.7,633.0,26.6,6.3,4,0,0,4,53,0.0
2024-09-05T11:00:00Z,108,118.9,771.0,881.1,771.0,29.0,10.6,0,0,0,0,48,0.0
2024-09-05T12:00:00Z,109,121.5,855.0,904.8,855.0,30.8,14.8,0,0,0,0,44,0.0
2024-09-05T13:00:00Z,110,117.1,876.0,911.2,876.0,32.4,16.6,0,0,0,0,39,0.0
2024-09-05T14:00:00Z,111,103.6,834.0,901.8,834.0,33.0,18.5,1,1,0,0,37,0.0
2024-09-05T15:00:00Z,112,75.5,733.0,872.4,733.0,32.9,19.8,0,0,0,0,35,0.0
2024-09-05T16:00:00Z,113,52.7,585.0,833.5,585.0,32.1,21.4,0,0,0,0,34,0.0
2024-09-05T17:00:00Z,114,20.3,398.0,748.5,398.0,30.9,21.2,0,0,0,0,36,0.0
2024-09-05T18:00:00Z,115,1.9,193.0,574.2,193.0,29.0,18.3,0,0,0,0,40,0.0
2024-09-05T19:00:00Z,116,0.0,28.0,121.1,28.0,26.4,13.7,0,0,0,0,50,0.0
2024-09-05T20:00:00Z,117,0.0,0.0,0.0,0.0,24.4,12.3,0,0,0,0,60,0.0
2024-09-05T21:00:00Z,118,0.0,0.0,0.0,0.0,23.0,11.5,0,0,0,0,62,0.0
2024-09-05T22:00:00Z,119,0.0,0.0,0.0,0.0,21.7,10.0,0,0,0,0,69,0.0
2024-09-05T23:00:00Z,120,0.0,0.0,0.0,0.0,21.0,10.0,0,0,0,0,77,0.0
2024-09-06T00:00:00Z,121,0.0,0.0,0.0,0.0,20.9,8.9,0,0,0,0,76,0.0
2024-09-06T01:00:00Z,122,0.0,0.0,0.0,0.0,20.5,8.8,0,0,0,0,75,0.0
2024-09-06T02:00:00Z,123,0.0,0.0,0.0,0.0,20.1,8.7,0,0,0,0,79,0.0
2024-09-06T03:00:00Z,124,0.0,0.0,0.0,0.0,19.6,8.7,0,0,0,0,82,0.0
2024-09-06T04:00:00Z,125,0.0,0.0,0.0,0.0,19.1,7.4,0,0,0,0,86,0.0
2024-09-06T05:00:00Z,126,0.0,0.0,0.0,0.0,18.6,6.4,0,0,0,0,89,0.0
2024-09-06T06:00:00Z,127,5.7,0.0,0.0,0.0,17.9,5.7,0,0,0,0,91,0.0
2024-09-06T07:00:00Z,128,31.7,62.0,243.7,62.0,18.4,4.6,1,1,0,0,90,0.0
2024-09-06T08:00:00Z,129,63.1,248.0,597.8,248.0,20.1,7.5,31,31,0,0,84,0.0
2024-09-06T09:00:00Z,130,91.5,430.0,598.3,430.0,22.3,10.2,47,47,0,0,74,0.0
2024-09-06T10:00:00Z,131,112.0,612.0,715.3,612.0,24.3,12.0,20,20,0,0,60,0.0
2024-09-06T11:00:00Z,132,123.3,769.0,847.7,769.0,26.6,13.3,0,0,0,0,47,0.0
2024-09-06T12:00:00Z,133,125.7,864.0,916.5,864.0,28.6,14.3,0,0,0,0,33,0.0
2024-09-06T13:00:00Z,134,120.5,891.0,931.2,891.0,30.1,17.2,0,0,0,0,23,0.0
2024-09-06T14:00:00Z,135,105.0,851.0,925.5,851.0,30.7,18.3,0,0,0,0,23,0.0
2024-09-06T15:00:00Z,136,83.1,746.0,897.7,746.0,31.0,17.7,0,0,0,0,26,0.0
2024-09-06T16:00:00Z,137,53.1,590.0,847.9,590.0,30.8,17.8,0,0,0,0,26,0.0
2024-09-06T17:00:00Z,138,20.3,399.0,761.2,399.0,30.2,17.4,0,0,0,0,21,0.0
2024-09-06T18:00:00Z,139,1.7,192.0,585.9,192.0,29.0,16.2,0,0,0,0,24,0.0
2024-09-06T19:00:00Z,140,0.0,27.0,123.9,27.0,26.1,12.9,0,0,0,0,32,0.0
2024-09-06T20:00:00Z,141,0.0,0.0,0.0,0.0,23.6,12.2,0,0,0,0,46,0.0
2024-09-06T21:00:00Z,142,0.0,0.0,0.0,0.0,22.1,9.4,0,0,0,0,50,0.0
2024-09-06T22:00:00Z,143,0.0,0.0,0.0,0.0,20.9,6.8,0,0,0,0,52,0.0
2024-09-06T23:00:00Z,144,0.0,0.0,0.0,0.0,19.8,5.2,0,0,0,0,54,0.0
2024-09-07T00:00:00Z,145,0.0,0.0,0.0,0.0,19.0,4.7,0,0,0,0,58,0.0
2024-09-07T01:00:00Z,146,0.0,0.0,0.0,0.0,18.2,3.9,0,0,0,0,61,0.0
2024-09-07T02:00:00Z,147,0.0,0.0,0.0,0.0,17.7,3.3,0,0,0,0,61,0.0
2024-09-07T03:00:00Z,148,0.0,0.0,0.0,0.0,17.2,1.9,0,0,0,0,62,0.0
2024-09-07T04:00:00Z,149,0.0,0.0,0.0,0.0,16.9,1.8,0,0,0,0,62,0.0
2024-09-07T05:00:00Z,150,0.0,0.0,0.0,0.0,16.7,1.5,0,0,0,0,63,0.0
2024-09-07T06:00:00Z,151,2.7,0.0,0.0,0.0,15.8,3.2,0,0,0,0,60,0.0
2024-09-07T07:00:00Z,152,30.7,62.0,246.1,62.0,16.0,4.8,0,0,0,0,58,0.0
2024-09-07T08:00:00Z,153,63.6,251.0,626.9,251.0,19.4,5.8,0,0,0,0,45,0.0
2024-09-07T09:00:00Z,154,90.4,457.0,773.8,457.0,21.8,7.4,0,0,0,0,40,0.0
2024-09-07T10:00:00Z,155,108.8,640.0,852.6,640.0,23.9,5.9,0,0,0,0,38,0.0
2024-09-07T11:00:00Z,156,102.7,782.0,898.3,782.0,26.1,1.9,0,0,0,0,32,0.0
2024-09-07T12:00:00Z,157,62.0,859.0,897.1,859.0,27.7,1.5,24,0,24,0,27,0.0
2024-09-07T13:00:00Z,158,46.3,845.0,774.8,845.0,29.0,6.5,100,0,33,100,24,0.0
2024-09-07T14:00:00Z,159,8.8,690.0,436.0,690.0,29.4,10.2,100,0,37,100,21,0.0
2024-09-07T15:00:00Z,160,17.2,424.0,93.4,424.0,28.0,12.4,100,0,91,100,27,0.0
2024-09-07T16:00:00Z,161,15.9,278.0,43.6,278.0,27.0,14.9,100,0,99,100,30,0.0
2024-09-07T17:00:00Z,162,4.4,135.0,7.0,135.0,25.4,12.7,100,0,100,100,37,0.0
2024-09-07T18:00:00Z,163,0.2,52.0,0.0,52.0,23.1,14.1,100,8,100,100,45,0.0
2024-09-07T19:00:00Z,164,0.0,6.0,0.0,6.0,22.2,8.0,100,0,100,100,40,0.0
2024-09-07T20:00:00Z,165,0.0,0.0,0.0,0.0,21.0,6.8,100,0,62,100,53,0.0
2024-09-07T21:00:00Z,166,0.0,0.0,0.0,0.0,20.1,6.4,100,35,4,100,58,0.0
2024-09-07T22:00:00Z,167,0.0,0.0,0.0,0.0,20.1,6.9,59,58,0,9,57,0.0
2024-09-07T23:00:00Z,168,0.0,0.0,0.0,0.0,19.3,8.4,34,34,0,0,59,0.0
2024-09-08T00:00:00Z,169,0.0,0.0,0.0,0.0,19.3,8.8,27,22,8,0,63,0.0
2024-09-08T01:00:00Z,170,0.0,0.0,0.0,0.0,18.9,6.7,83,74,26,0,67,0.0
2024-09-08T02:00:00Z,171,0.0,0.0,0.0,0.0,19.0,4.8,76,72,13,0,70,0.0
2024-09-08T03:00:00Z,172,0.0,0.0,0.0,0.0,18.8,4.3,51,35,28,0,72,0.0
2024-09-08T04:00:00Z,173,0.0,0.0,0.0,0.0,18.3,3.2,17,0,17,0,76,0.0
2024-09-08T05:00:00Z,174,0.0,0.0,0.0,0.0,17.7,2.7,2,0,2,0,80,0.0
2024-09-08T06:00:00Z,175,5.9,0.0,0.0,0.0,17.3,2.3,0,0,0,0,85,0.0
2024-09-08T07:00:00Z,176,27.9,58.0,226.0,58.0,17.7,1.8,0,0,0,0,85,0.0
2024-09-08T08:00:00Z,177,57.9,244.0,612.2,244.0,19.5,3.1,0,0,0,0,71,0.0
2024-09-08T09:00:00Z,178,88.8,448.0,763.5,448.0,21.7,3.3,0,0,0,0,54,0.0
2024-09-08T10:00:00Z,179,111.0,630.0,843.8,630.0,23.4,4.0,0,0,0,0,45,0.0
2024-09-08T11:00:00Z,180,121.5,769.0,887.3,769.0,25.3,4.4,0,0,0,0,40,0.0
2024-09-08T12:00:00Z,181,123.6,853.0,910.2,853.0,27.2,4.9,0,0,0,0,35,0.0
2024-09-08T13:00:00Z,182,118.3,874.0,917.5,874.0,28.5,8.3,0,0,0,0,35,0.0
2024-09-08T14:00:00Z,183,104.5,832.0,908.2,832.0,29.2,12.3,0,0,0,0,35,0.0
2024-09-08T15:00:00Z,184,81.8,726.0,876.0,726.0,29.5,15.6,6,6,0,0,39,0.0
2024-09-08T16:00:00Z,185,52.1,567.0,809.8,567.0,29.4,17.3,0,0,0,0,38,0.0
2024-09-08T17:00:00Z,186,19.5,378.0,721.3,378.0,28.5,22.2,2,2,0,0,43,0.0
2024-09-08T18:00:00Z,187,1.6,174.0,532.5,174.0,26.0,22.5,0,0,0,0,49,0.0
2024-09-08T19:00:00Z,188,0.0,21.0,90.1,21.0,23.4,20.2,0,0,0,0,55,0.0
2024-09-08T20:00:00Z,189,0.0,0.0,0.0,0.0,22.0,16.1,0,0,0,0,60,0.0
2024-09-08T21:00:00Z,190,0.0,0.0,0.0,0.0,21.0,12.9,0,0,0,0,64,0.0
2024-09-08T22:00:00Z,191,0.0,0.0,0.0,0.0,20.2,11.3,0,0,0,0,72,0.0
2024-09-08T23:00:00Z,192,0.0,0.0,0.0,0.0,19.8,10.5,0,0,0,0,74,0.0
2024-09-09T00:00:00Z,193,0.0,0.0,0.0,0.0,19.6,9.5,0,0,0,0,70,0.0
2024-09-09T01:00:00Z,194,0.0,0.0,0.0,0.0,19.0,6.9,0,0,0,0,74,0.0
2024-09-09T02:00:00Z,195,0.0,0.0,0.0,0.0,18.5,4.9,0,0,0,0,78,0.0
2024-09-09T03:00:00Z,196,0.0,0.0,0.0,0.0,17.9,4.3,0,0,0,0,83,0.0
2024-09-09T04:00:00Z,197,0.0,0.0,0.0,0.0,17.6,4.0,0,0,0,0,85,0.0
2024-09-09T05:00:00Z,198,0.0,0.0,0.0,0.0,17.3,3.3,0,0,0,0,87,0.0
2024-09-09T06:00:00Z,199,5.3,0.0,0.0,0.0,16.9,2.9,0,0,0,0,87,0.0
2024-09-09T07:00:00Z,200,32.5,57.0,220.8,57.0,17.2,3.0,0,0,0,0,86,0.0
2024-09-09T08:00:00Z,201,65.8,243.0,614.4,243.0,19.0,6.0,0,0,0,0,76,0.0
2024-09-09T09:00:00Z,202,93.7,447.0,763.6,447.0,21.2,8.2,0,0,0,0,64,0.0
2024-09-09T10:00:00Z,203,112.6,632.0,849.1,632.0,23.1,10.1,0,0,0,0,56,0.0
2024-09-09T11:00:00Z,204,122.8,771.0,893.4,771.0,25.1,12.5,0,0,0,0,49,0.0
2024-09-09T12:00:00Z,205,125.3,855.0,916.2,855.0,27.4,14.8,0,0,0,0,41,0.0
2024-09-09T13:00:00Z,206,119.2,875.0,921.4,875.0,28.4,15.8,0,0,0,0,37,0.0
2024-09-09T14:00:00Z,207,104.9,831.0,911.2,831.0,28.9,16.4,0,0,0,0,36,0.0
2024-09-09T15:00:00Z,208,82.8,727.0,882.5,727.0,29.6,16.6,2,2,0,0,36,0.0
2024-09-09T16:00:00Z,209,52.5,571.0,827.8,571.0,28.9,17.4,0,0,0,0,37,0.0
2024-09-09T17:00:00Z,210,19.5,380.0,734.3,380.0,27.7,18.5,0,0,0,0,40,0.0
2024-09-09T18:00:00Z,211,1.4,173.0,535.3,173.0,25.8,17.9,0,0,0,0,44,0.0
2024-09-09T19:00:00Z,212,0.0,19.0,82.2,19.0,23.0,15.3,0,0,0,0,58,0.0
2024-09-09T20:00:00Z,213,0.0,0.0,0.0,0.0,21.0,13.0,0,0,0,0,72,0.0
2024-09-09T21:00:00Z,214,0.0,0.0,0.0,0.0,19.7,10.3,0,0,0,0,75,0.0
2024-09-09T22:00:00Z,215,0.0,0.0,0.0,0.0,18.9,8.0,0,0,0,0,82,0.0
2024-09-09T23:00:00Z,216,0.0,0.0,0.0,0.0,18.3,7.0,0,0,0,0,86,0.0
2024-09-10T00:00:00Z,217,0.0,0.0,0.0,0.0,18.0,5.6,0,0,0,0,86,0.0
2024-09-10T01:00:00Z,218,0.0,0.0,0.0,0.0,17.6,4.3,0,0,0,0,86,0.0
2024-09-10T02:00:00Z,219,0.0,0.0,0.0,0.0,17.2,3.3,0,0,0,0,87,0.0
2024-09-10T03:00:00Z,220,0.0,0.0,0.0,0.0,16.8,1.9,0,0,0,0,88,0.0
2024-09-10T04:00:00Z,221,0.0,0.0,0.0,0.0,16.5,2.4,0,0,0,0,89,0.0
2024-09-10T05:00:00Z,222,0.0,0.0,0.0,0.0,16.2,2.6,0,0,0,0,90,0.0
2024-09-10T06:00:00Z,223,4.0,0.0,0.0,0.0,16.0,2.3,1,1,0,0,91,0.0
2024-09-10T07:00:00Z,224,19.6,53.0,176.9,53.0,16.6,2.3,39,39,0,0,90,0.0
2024-09-10T08:00:00Z,225,53.8,215.0,407.7,215.0,18.6,5.6,68,68,0,0,83,0.0
2024-09-10T09:00:00Z,226,82.0,333.0,331.3,333.0,20.8,8.9,87,87,0,0,75,0.0
2024-09-10T10:00:00Z,227,110.8,530.0,495.3,530.0,23.1,8.1,36,36,0,0,65,0.0
2024-09-10T11:00:00Z,228,120.9,732.0,735.8,732.0,25.1,9.2,36,36,0,0,59,0.0
2024-09-10T12:00:00Z,229,122.6,820.0,793.2,820.0,26.8,11.0,19,19,0,0,52,0.0
2024-09-10T13:00:00Z,230,117.8,853.0,852.5,853.0,28.2,12.2,14,14,0,0,48,0.0
2024-09-10T14:00:00Z,231,103.6,815.0,877.0,815.0,29.3,14.5,10,10,0,0,47,0.0
2024-09-10T15:00:00Z,232,81.0,713.0,859.7,713.0,30.0,15.4,9,9,0,0,45,0.0
2024-09-10T16:00:00Z,233,50.4,557.0,805.1,557.0,29.7,18.5,0,0,0,0,43,0.0
2024-09-10T17:00:00Z,234,18.1,368.0,713.7,368.0,28.2,20.8,0,0,0,0,44,0.0
2024-09-10T18:00:00Z,235,1.3,164.0,515.6,164.0,26.2,18.7,0,0,0,0,46,0.0
2024-09-10T19:00:00Z,236,0.0,16.0,63.3,16.0,23.3,16.8,0,0,0,0,58,0.0
2024-09-10T20:00:00Z,237,0.0,0.0,0.0,0.0,21.4,15.4,2,0,2,0,64,0.0
2024-09-10T21:00:00Z,238,0.0,0.0,0.0,0.0,20.0,13.5,2,0,2,0,70,0.0
2024-09-10T22:00:00Z,239,0.0,0.0,0.0,0.0,19.5,11.5,26,0,26,0,73,0.0
2024-09-10T23:00:00Z,240,0.0,0.0,0.0,0.0,19.1,9.8,15,0,15,0,74,0.0
2024-09-11T00:00:00Z,241,0.0,0.0,0.0,0.0,18.6,9.3,19,0,19,0,79,0.0
2024-09-11T01:00:00Z,242,0.0,0.0,0.0,0.0,18.1,7.5,3,0,3,0,82,0.0
2024-09-11T02:00:00Z,243,0.0,0.0,0.0,0.0,17.7,6.1,17,0,17,0,86,0.0
2024-09-11T03:00:00Z,244,0.0,0.0,0.0,0.0,17.2,5.2,24,0,24,0,90,0.0
2024-09-11T04:00:00Z,245,0.0,0.0,0.0,0.0,17.0,6.1,1,0,1,0,92,0.0
2024-09-11T05:00:00Z,246,0.0,0.0,0.0,0.0,16.8,6.3,42,27,19,0,94,0.0
2024-09-11T06:00:00Z,247,3.4,0.0,0.0,0.0,16.5,3.5,75,55,44,0,97,0.0
2024-09-11T07:00:00Z,248,22.3,32.0,46.6,32.0,17.3,3.7,86,65,62,0,94,0.0
2024-09-11T08:00:00Z,249,57.7,133.0,126.6,133.0,19.1,9.7,94,78,68,0,88,0.0
2024-09-11T09:00:00Z,250,87.3,254.0,195.3,254.0,21.1,8.2,82,41,65,0,76,0.0
2024-09-11T10:00:00Z,251,107.5,435.0,330.6,435.0,22.6,8.9,83,41,69,0,71,0.0
